"","int.time1","int.time2","int.time3","int.time4","int.time5","int.time6","age100.C","BMI_obese.C1","ht_sample.C1","ht_sample.C2","breast_sample.C1","breast_sample.C2","breast_sample.C3","age100.I","BMI_obese.I1","ht_sample.I1","ht_sample.I2","breast_sample.I1","breast_sample.I2","breast_sample.I3","g1[1]","g1[2]","g1[3]","g1[4]","g1[5]","g1[6]","g1[7]","g1[8]","g1[9]","g1[10]","g2[1]","g2[2]","g2[3]","g2[4]","g2[5]","g2[6]","g2[7]","g2[8]","g2[9]","g2[10]","g3[1]","g3[2]","g3[3]","g3[4]","g3[5]","g3[6]","g3[7]","g3[8]","g3[9]","g3[10]","g4[1]","g4[2]","g4[3]","g4[4]","g4[5]","g4[6]","g4[7]","g4[8]","g4[9]","g4[10]","scale","sigma_u1","sigma_u2","sigma_u3","sigma_u4"
"60701",-0.221540343302548,-0.101422443617529,-0.0820131235804556,-0.539953770107749,-0.186243048919332,-0.27568629187698,-0.175440302794382,-0.175694645055707,-0.0906591697729051,0.871905054265289,0.469752685999771,0.570573217380374,0.799665454325018,0.0875793069650227,-0.0173823412637326,0.07972303207414,-0.285285074746284,0.132181194394745,0.054498325474208,-0.409446945804767,-0.725109105637661,0.0327042030689135,0.116332227063931,-0.0154338825802927,-0.11983276572905,0.0225522262624456,0.0783466059062525,0.0407167263069754,0.175878688099412,0.0908942297667175,-0.165080082163536,-0.207277009798666,-0.020621748778145,-0.0811095143366591,0.200740102649872,-0.096448049938109,-0.0367751475791454,-0.144708007741682,-1.14073056204519,-0.858380214022822,0.173897221906202,0.0506318709680275,0.0493607026853124,-0.0906353250682562,-0.0571277048366776,-0.0749680433699406,0.0956013881053728,-0.0833698030925197,-0.550465320693943,-0.618880560711298,0.366471249020187,-0.634359215136145,0.650848507881097,-0.283537605337582,0.371079996624453,-0.418245036928997,0.460406260992238,-0.246351709263722,-2.82543628641208,0.0938370647987283,0.0163411495959401,0.349472365311583,0.276280914037897,0.108870145472436,0.343934550488142
"60751",-0.137523731099493,-0.0545932599460509,-0.207258619654403,-0.589829254768827,-0.0253592694366186,-0.146023904422665,-0.159625081746429,-0.294300478372643,0.00127162564834791,0.67628570810874,0.507790054887612,0.552123575328242,0.615124860181268,-0.151336586533264,-0.109290875374863,0.313142321985463,-0.12777672073687,0.24420464737372,-0.199434084726308,0.0761698480250659,-0.382005619327788,0.686890382567006,0.00644345194300522,0.158919562251901,-0.115778827356893,0.117930472448035,0.225624635094482,0.0979635898343513,1.38733309226135,-0.145259410747628,-0.259800828344549,0.156332832148152,-0.258941802339846,-0.0337692157754592,0.0319418505888156,-0.0870215850883535,-0.0474091117989625,-0.0794762828985776,-0.763520928690074,-0.448173038356562,0.30575864228086,-0.443248915714147,-0.168854571821484,-0.0934795338972051,0.0513994136335818,-0.0388498685436424,0.0629975500712061,-0.037883938044434,-0.764123859666861,-0.392479172465474,0.573873879132737,-0.637964391217945,0.420580188012983,-0.298854900748703,0.321826957295063,-0.35762376664104,0.301281415603479,-0.253275708828148,-2.66309005353345,-0.224571212062068,0.0108377710473976,0.372862672600588,0.261032411174669,0.118348241539848,0.324772274248899
"60801",-0.13462349067066,0.046894529192139,-0.276726658458194,-0.454498731346132,-0.137000539586786,-0.314934005471769,-0.177056083569156,-0.406270839669273,-0.0285395812804255,0.741228347636878,0.514891013090003,0.466770092596773,0.600803027902885,-0.233080287595887,0.197954036487567,0.45569970944894,-0.530878568417761,0.186486088984359,-0.0647269296367127,0.13186354940212,-0.0892474044139995,0.139458485473452,0.121453456623814,0.0863604548698664,-0.0452552373134878,0.0217206110418164,0.0209006083117203,0.0381978927007613,0.567709679270436,-0.519316790491938,-0.30390931289641,0.017919913907803,-0.0200498251628788,-0.108536027933037,0.0736745672595335,-0.0830984211674712,-0.106029039098684,-0.0980630342620303,-0.893883907339195,-0.452994795325974,0.374771318297446,-0.239708716167091,-0.0147679451128754,-0.0686535662096115,0.136228391173528,-0.0892656003166948,0.0655782773220429,-0.0207234496056547,-0.60015960983636,-0.84824546327922,0.387801769319884,-0.719498313112762,0.355836514053473,-0.308798841222146,0.348452564808509,-0.312799279649118,0.34604844927839,-0.229581749272441,-2.67122940738948,0.0131141126904123,0.00430066667314886,0.358050167281126,0.242549885941087,0.100979191843069,0.310812582450567
"60851",-0.109456795507601,0.236908934544267,-0.129036451773887,-0.542276711574047,-0.0770611291000277,-0.00440197314719078,-0.295871612278641,-0.468182272360864,0.0183563120691848,0.444726845583888,0.7735841598319,0.399123989467213,0.569318817769428,0.00724470893473245,0.122836187065251,0.161614759835678,-0.278958341831137,0.153425133953086,-0.0858268358561257,-0.218364458223754,-0.759287324068665,-0.185446349667361,-0.19147976882114,-0.166459870321866,0.146652417245203,-0.124308035527023,-0.215034034342725,-0.142544652041432,-1.66953117588219,0.0164308492084475,-0.280716069199241,-0.174917354403402,-0.0486453896503407,-0.0622522740275003,0.170532871839519,-0.108659210246196,-0.140790967511834,-0.0637140447075122,-1.03424696112002,-0.266442866463656,0.225980054091429,-0.199267424606349,0.0900857968011497,-0.0897671281793785,0.0638276223239821,-0.0492967036753082,0.0399002700844895,-0.0375579229020502,-0.521812227696691,-0.789649035667225,0.29232015244948,-0.567361822632088,0.3496638529479,-0.356305804246234,0.255346920670614,-0.321422317527957,0.26540666500573,-0.199106589580595,-2.63447086884791,-0.00602905778785668,0.0136133610114426,0.363002177470983,0.258916951647529,0.116033017468564,0.318926718428405
"60901",-0.0535653284633975,0.257667767400485,-0.396482085506558,-0.687866973930287,-0.0766010238833188,-0.160416478939729,-0.361701343192975,-0.269237511870391,-0.0982007479867355,0.427711138534562,0.355609462723121,0.443604272453656,-0.297534184540796,0.317244617945507,0.0792614733871099,-0.0154727981766751,-0.435911494204701,0.139143656133875,-0.0745595464596817,-0.0478122954611442,0.323183793647989,-0.0290636120928365,-0.0919242336665066,-0.00108817871362675,-0.0260216368360363,-0.00860454838184061,0.0317341779682656,-0.008711922961664,-0.00965555630320502,-0.408640204389327,-0.356302176387188,-0.420326633176755,0.28729166076576,-0.126504958879581,0.121032624550757,-0.123993362458934,-0.135332160288099,-0.106729900366463,-1.19169187097651,-0.321080698474988,0.265995189674378,-0.268274876729562,0.196703723441098,-0.152384480005707,-0.0652471102692809,-0.104667904177325,-0.00296255617017264,-0.0185091222546427,-0.381722171403206,-0.735499947948096,0.173892494099778,-0.49324621077267,0.41450487282523,-0.233639665499398,0.238350982414565,-0.364638726139679,0.261004613269757,-0.15704994751244,-2.35924480534398,-0.197579782462293,0.0200219951098248,0.354599721181769,0.288879297846939,0.109160838682739,0.248424831463377
"60951",0.260494093476055,0.22912880978951,-0.13200183813438,-0.461498448379478,-0.0168537856212819,-0.162228391896055,-0.0899786602533449,-0.329154060920977,-0.17309077326893,0.290058760035674,0.435212954325854,0.420096185913029,-0.0484131448568832,-0.34701157390017,-0.0113690733829734,0.321276003857583,-0.302072542387474,0.252128378514897,0.0322021114182514,0.501427689182163,0.0322101418186333,0.239424596953959,0.0572129254534915,0.0246531666365996,-0.0785058382736163,0.0507042213077375,0.116779930725033,0.0166897010336187,0.725970084740359,-1.47216968877734,-0.53107276909356,-0.260615185435713,-0.109427936255847,-0.10075309711348,0.152038662277207,-0.141708624665415,-0.232525917576856,-0.118705979150439,-1.43602009654662,-0.276576936551176,0.451536519847971,-0.198285734339966,0.0876473125667431,-0.181498867771242,-0.0536989784634787,-0.105069334671366,0.180717200519675,-0.0333543525155106,-0.908275290135852,-0.562185329946909,0.360526454088662,-0.362687434017785,0.272524485274868,-0.195247175850627,0.162928015812971,-0.244228966098134,0.167403385043443,-0.16651802052512,-2.05071620233694,-0.0477086272903117,0.039668848166956,0.357742271780003,0.306344314561044,0.135201736731871,0.257623586083501
"61001",0.203122239144784,0.137219902279164,0.049173518041806,-0.29916127884624,-0.0996231649086521,0.0154105984279236,-0.0656045831057598,-0.471637886416312,0.0218551353662566,0.333840928255814,0.587905784364114,0.316812487904039,-0.641953376584668,-0.651558393896614,0.093495396016279,0.277672015294112,-0.61977274963977,0.374319736444266,0.0366801300694707,0.343376256033279,0.151576246277759,0.0617391284153715,0.055481310445951,0.0968492102592764,-0.00904835214191783,0.0163342168846518,0.0513901082807138,0.015608502923734,0.354933717090336,-1.27517199899081,-0.518703637679863,-0.149490658305596,-0.129391735579373,-0.155055929927244,0.12917573097995,-0.124659619684071,-0.114058294844742,-0.119128194584547,-1.29731317308138,-0.517994415398693,0.134559054194159,-0.148764342682175,0.170179082646811,-0.0548284690933331,0.0524742198998548,-0.117609685521195,0.0664625810737056,-0.0920531193462511,-0.970537439346439,-0.485468487186553,0.51866140025464,-0.535069616301655,0.34693678613398,-0.280067276204245,0.242796308217116,-0.304317646228587,0.238568384898978,-0.202229849531852,-2.07118918248322,-0.159314128377566,0.00875899571433725,0.373519601583646,0.289210287448987,0.143025997331773,0.207621161463882
"61051",0.228144700535022,0.423001586308612,-0.11491212649113,-0.103776090724412,0.111497651897433,0.263119792072372,-0.0614869956801417,-0.60606305715298,0.190556971500751,0.158544377669911,0.117654259914648,0.35099950386101,-0.313272233590923,-0.789455097757399,0.12855284649381,0.00881151515981073,-0.679959782755387,0.459553447066695,0.00880335640179742,0.528818113606382,-0.342040490511404,-0.0314966849386573,0.00664465561377936,0.0314425628299422,-0.0659828235426732,-0.00301513021745649,0.0927816768461602,-0.0438368140700963,0.140605366923084,-2.15185864413447,-0.499769336699386,-0.314727399799232,-0.336836277556417,-0.190000500353707,0.114357734237878,-0.145588339815899,-0.212970151120462,-0.0973509345532074,-1.27425670964266,-0.0896855381688528,0.254669255876261,-0.407204364421909,0.0420399749812769,-0.183801216227511,0.0773862971846297,-0.139705289217316,0.0616553624316616,-0.121047198790846,-1.16586286032791,-0.562758857426922,0.667394763758595,-0.476521790571376,0.334262038593889,-0.307807891080132,0.290904081134918,-0.197857660132192,0.251728737572969,-0.177095390948695,-2.01095950078671,-0.299295676439718,0.0103415620756785,0.345594686761797,0.35369891085864,0.129377587996041,0.21732467633481
"61101",0.226833422177566,0.491255968527201,-0.0103739071857256,-0.270489194442439,0.197071124667252,0.150190532887423,0.060902069597517,-0.633446787264691,0.107574353428962,0.444449486421891,0.414695500021491,0.236233095662289,0.392121778426461,-0.738976075531515,0.102942953880634,0.0494173840665774,-0.635435164816272,0.331176056890837,0.120847563527938,0.253802290748368,-0.0495170900124883,-0.0317389222030173,-0.0429545881629873,0.0700744031350951,-0.00271788098871343,-0.0252547031033815,0.102709979389916,0.0322083751267342,0.351189076685905,-2.38880985679493,-0.172168843196975,-0.350768224462327,-0.245432347145743,-0.168173108435994,0.187277748438111,-0.124246897226676,-0.237631088594905,-0.0928123707112342,-1.24315847918899,-0.412226450675164,0.204648614333315,-0.0368087737084612,0.0592265923851973,-0.206097494508147,0.185686802295127,-0.190508183398208,0.149380847480483,-0.160204898143945,-1.42460011486488,-0.518090373783302,0.81136516198798,-0.462060598634284,0.202265978474383,-0.262497343536014,0.351946248422722,-0.297706982249334,0.262495715880989,-0.176574090745757,-2.15312424849759,-0.216204380018252,0.0204247937270616,0.337921930894948,0.360083234082154,0.141511040921279,0.197742533391185
"61151",0.111647887281298,0.54914957140807,-0.24984322592699,-0.368430859000398,0.158963671118551,0.364971789552366,-0.0175524812213861,-0.479627243931681,0.000153376587955389,0.320533452389789,0.361376426418284,0.260181192463003,1.08001036740175,-0.674958437641012,-0.0889005926462835,-0.145178569420195,-0.416178511972184,0.289265077424342,0.183945360756169,0.340047462080278,-0.316574703883908,-0.065687981802957,-0.112909102421469,-0.0693965329692802,0.0790376825970145,-0.0187052489999228,0.0298441204228608,-0.0204983126870888,0.0457967759182444,-1.79320348487279,-0.450781983278032,-0.419767841284718,-0.217299141543816,-0.0449083441043262,0.220787883112277,-0.0645352365495629,-0.116026288768809,-0.0936751752159253,-1.14050802924669,0.28575236456078,0.129031321127833,-0.375893092412049,0.302370457431603,-0.182277601141275,0.165589097739707,-0.202955998224973,0.140735520959954,-0.128881362077218,-1.72316440910678,-0.473411223602084,0.535550321430218,-0.530425896967359,0.345726347154759,-0.231568610637917,0.142558400446974,-0.226538315062698,0.246342679660426,-0.151610815546659,-2.03638431088851,-0.0625826023645051,0.031525941693079,0.337927176427276,0.349862404898934,0.146218455954618,0.23880569752773
"61201",0.146398722110769,0.377061914259147,0.114557563953275,-0.0109772468698317,0.285906922960831,0.278758370193553,-0.178343688205332,-0.333813027695486,-0.000507403200993149,0.569606977822761,0.38608444410896,0.243276649835061,0.626236501272395,-1.29344737709836,0.171091465813491,0.20738526950016,-0.383700384019148,0.461592828993588,0.113386302546267,-0.180928738744232,-0.0404403464959832,0.0620940999699511,0.0608540333437233,-0.0172450768519862,0.0389207692167154,-0.0139923231660237,-0.0608550489275321,-0.0190434874492907,-0.334092695451853,0.322027501068062,-0.349557951600676,-0.072469235174558,-0.10206739465716,-0.0781726749906903,0.145961943534274,-0.0649559651153689,-0.182074749518389,-0.0598149558633186,-0.800851758406963,-0.678818314767007,-0.152945361179753,-0.30203217121224,0.00778378267606191,-0.167640290250384,0.140173643771443,-0.122970614843673,0.122149556055777,-0.0626429990948214,-1.08952681022709,-0.0947513282996381,0.367392550433696,-0.43649212081843,0.247738351003468,-0.328870476108206,0.288239201468699,-0.233391718795021,0.252060370706128,-0.232309659127077,-2.2147366910652,0.0728506712765603,0.0724971533631658,0.339726028507135,0.346533571012542,0.15519641483544,0.247631878879009
"61251",0.317242735092433,0.63076011161767,0.496099027715617,-0.139462090112007,0.438789718400252,0.625973434213452,-0.123094885481455,-0.280883246737665,-0.108431888274194,0.0683600283187818,-0.0585415433239325,0.0414806207400172,1.29226573034753,-1.93999034550705,0.0150362282428336,0.288641157603591,-0.25276123846924,0.688250335895695,0.265258017885696,0.58709913924764,0.221964263563282,-0.144129969771854,0.177396290921089,-0.0675157153122627,-0.00483496011678612,0.021280826904991,-0.00635096491400246,0.0425994776637178,0.281946874157253,2.01693314239223,-0.285245197258406,0.491911576736815,0.0400929410838665,0.281777558317567,-0.105358364554026,0.178473460584815,0.186094967164545,0.194148023527763,1.70848959339057,0.138202527837544,-0.0792233320160717,-0.177424786216885,-0.0948032517845014,-0.0946472687395933,0.103349625626243,-0.0828133212406505,0.227380352910915,-0.0619025612713768,-0.672749127423809,-0.554545535608998,0.657406564556587,-0.331171125142307,0.358325036235301,-0.224269126510772,0.320866617856225,-0.301322489163935,0.315474222224542,-0.19659225184597,-2.16544264283668,-0.40825645563153,0.13105075066727,0.339781781473715,0.361813123410575,0.141758079500542,0.276987221006302
"61301",0.47561462309338,0.47852825877102,0.459439282855761,0.29840974564553,0.540755087107433,0.479259117810993,-0.133024365328457,-0.618593087991137,-0.0148514946195082,0.358311295182307,0.200213059124149,0.301308529645677,0.198439634306565,-1.96412938194267,0.172868249344612,0.339305038593774,-0.265171263501238,0.536062674764182,0.178119629225878,0.226545879233956,-0.569156022436436,-0.361006593621712,-0.14420495417404,-0.209468800291601,0.0908185257512141,-0.124966643792616,-0.30901824297578,-0.169888446801625,-2.43196777236454,-0.0282706086003073,-0.0644639528537108,0.372910340056038,0.24992502728096,0.276369879518244,-0.172535235492498,0.119605198341854,0.223123146745301,0.118215937088795,1.87450345183317,-0.369505850733474,0.0562604838518979,-0.0660381738847667,-0.187415343529728,-0.0430602847681922,-0.00734332153539491,0.05431081024954,0.00367697578075819,-0.00184042583216112,-0.0829192700264986,-0.197051713490064,-0.308647420838841,-0.415622453181102,-0.0462920670953408,-0.188745780488292,0.134759451775372,-0.113126842682922,0.253996927684205,-0.16741824447225,-1.10756702060821,0.774258507174945,0.332299942220567,0.343387207843696,0.361794719881829,0.120772037911342,0.269745767656739
"61351",1.41749509270537,1.4614987907825,1.18207004720464,0.858157821442943,0.885836061684153,0.994873342424063,-1.59546345633259,-0.467670872511496,-0.267605808812811,0.00173264654023339,0.179533070874575,0.138114301444024,-0.0115667655428204,-2.05304307053324,0.336896599114448,-0.591034693968697,-1.23460018334584,0.474004650983892,0.277716108136105,0.458846676094418,0.255746905905807,-0.411962244550992,-0.0610766852879267,-0.0812913197377945,0.160888706682538,-0.163422451408195,-0.167128318075009,-0.149528230752573,-1.52581680465252,-0.464059314295629,-0.124932911850948,0.155836061125444,0.209362803274191,0.0728652529816102,-0.135662580922731,0.0913361501018272,0.228368984216762,0.112036040983896,1.60676232650834,-0.601245628396096,-0.226898537116492,0.365300956663984,-0.152279256523452,0.152620634619082,-0.207714105899921,0.189035630981132,-0.0789811411346696,0.134886843400975,1.40273151594992,-0.187592213841739,-0.243271171066967,-0.0401474439200288,0.266050245423741,-0.0681469504304199,0.0971978986044381,-0.126791856303314,0.11499310894491,-0.0654282394487419,-1.04306733802666,0.370958771591515,0.407057658889671,0.331757577702066,0.337945936870376,0.138382900791043,0.238717477637978
"61401",2.08419991230482,2.29640813016075,1.66754544255745,0.347444541365185,0.503093816770556,0.881714443900187,-2.7092675874817,-0.736284060823161,0.146293504378038,0.0941195326262407,-0.034785851747396,0.210909011851043,0.690462632269167,-2.08983237967765,-0.0864373478106863,0.379558041499591,-0.331993285038199,0.44968508841721,0.388173084348095,0.28882772729824,-0.136921964088753,0.0979314093258709,-0.216064828947,0.0370182202032863,-0.118276904783401,-0.0527518333670349,0.00946149082735437,0.033689610268067,0.369442173820605,0.912602793355572,-0.113269028068731,0.275451542587466,0.19720083882698,0.0435593122685068,-0.178020981274087,0.00260878771195734,-0.0529831709905416,-0.00172833248608032,-0.0736003662086539,-0.577698501825339,-0.024690632533739,0.0339484124839067,0.0989606732912852,-0.0246456684460247,-0.0599249399145853,-0.102007288912186,-0.0201389963796246,-0.0427224516019908,0.0892365361597218,-0.312945748869232,0.275672824609465,-0.217572612702107,-0.0104769165903247,-0.123849692601759,0.152128211512585,-0.218800422090002,0.0768741801897298,-0.016658663777044,-1.22152179729782,0.505462912202696,0.5537317848202,0.306718842881653,0.28984037383947,0.143595872025859,0.282340642688393
"61451",1.97979870734067,1.93633184628238,1.66573647692995,-0.223563919039794,0.0239909300818147,0.477647805584604,-2.84814858875663,-0.490874563016793,0.20453350125744,0.397707967676259,0.0739483497135122,-0.0788895300179537,0.578942731720918,-1.92910486926108,0.117758626610475,-0.0903884211915471,-0.337452927922195,1.01548357452098,0.615930585040259,0.951244190894574,0.197460255320213,0.115736828471453,-0.054906342361938,-0.109760388675401,0.0766286254099345,-0.0226977733452347,-0.0295168400716602,-0.0355036802370036,-0.36769429384541,-0.610521997865388,0.0881053342838299,-0.0779822054203401,0.121582633149535,0.0749830871632736,-0.0260485220613484,-0.034825685270409,-0.0200616348143488,-0.0308657037930613,-0.157057272615845,-0.474954331548244,-0.0176057205541085,-0.146105890446834,0.129594748806658,-0.0481240990506888,0.0984432630070683,-0.0780044447411224,0.074781173285547,-0.0587792969791088,-0.591020493501856,-0.627131278647118,-0.255621938622258,0.515560863803481,-0.17770514481568,0.19821231194316,-0.169008498364209,0.158632430851934,-0.193134785441912,0.160542335570926,1.25753376957859,0.516887792565982,0.608397840789652,0.309592334715308,0.259880876851201,0.170646782051878,0.216328995822308
"61501",1.86491476408719,2.18449779145995,1.55671224025291,0.762953890739794,1.01042263044228,0.978106684897927,-3.58799877467564,-0.317831143522573,-0.12905761037759,0.391710703003797,0.302830510206043,0.607457624934037,0.704065765665734,-0.55659717407627,0.175197781054978,0.54145098254354,-0.352056405088354,-0.978063212469609,-1.11526798476718,-0.832373984282179,0.291540537957805,0.00776755808010038,0.06950695842519,0.0735274757465593,-0.054627712895982,0.0910107379042665,0.0935908529432304,0.0553281597104111,0.633665373452203,0.0661683607898952,0.104030804969198,0.089162310121546,0.0729914674693961,-0.0364640736233362,0.0131688646555033,0.0172981373924494,0.0183555454605005,0.0272654084427792,0.044069295604878,-1.26272821916122,0.124981703951847,-0.0492956029451008,0.00401647910949314,-0.0306392520374754,0.0265796440099004,-0.0795128460485652,0.0576272868258836,-0.0184100834299748,-0.197561242518014,-0.722653634516255,0.203714047894325,-0.330957509137935,0.159586276024614,-0.164076079258123,0.115398019509933,-0.143452112887952,0.140404866425411,-0.105784218514812,-1.22189449007945,0.543281879455704,0.493070331188055,0.327017519628336,0.287501525699379,0.138101660755309,0.247680669231213
"61551",1.59755250430207,1.99428023852924,1.56434308423164,1.57754088977495,1.87612299616963,1.33088413245682,-2.3590346185742,-0.635379165906071,-0.0473056833602895,0.000504091072399987,0.0864351669285909,0.460119897477388,0.809801395693813,-3.44144582349462,-0.116749254254689,0.340369337216467,-0.490677855744331,0.195184865770729,-0.0733698627217544,0.545946713682868,0.0577070682079014,0.0853178173209701,0.0534883404425692,-0.00687665062438557,0.00884739760440208,0.0511514012609265,0.00281713356438423,0.0360384251930219,0.257214242425129,0.976093861226312,0.251186392512935,0.218969310739747,-0.0111212955633045,0.102009062640863,-0.125870808242015,0.0620333344698023,0.119528363664852,0.0759253940679701,0.854050202927979,-0.736250703640908,0.241310639033142,0.0809139991468717,0.0528606453620595,0.0453583929612301,0.0122908024308157,-0.0656502612611861,0.00558918209443921,-0.00316622308576594,-0.28165631532063,-0.615926780625395,0.284544968150671,-0.0603091993109133,0.0717754978098587,-0.171718454415315,0.124625000869682,-0.126898130496629,0.174653842622603,-0.137937072395247,-1.16811372099127,0.21922318748679,0.669306172244425,0.334698616656452,0.284406679690661,0.155588252721364,0.26418686250169
"61601",1.76828731762693,2.02827271259092,1.56328931985662,1.74987865942057,1.87747679629548,1.59996207586643,-2.39161051973157,-0.72125674604329,0.157624021823506,0.402129773040418,0.208962224325634,0.304546609211987,0.219028798009241,-3.87241731473873,-0.111366642421222,0.0430811750314668,-0.0936915537189749,0.502231088303884,0.438988864527489,-0.126062197831504,-0.12525861947588,-0.141164478832327,-0.0466834522845495,-0.00956853248599605,-0.0216517640199796,0.0150811656848932,-0.0324673244914087,-0.0267048377560976,0.150903474928282,-0.123625940077331,-0.129081585911929,-0.173722645328254,-0.098303167413027,-0.0922221526289775,0.0134166165643185,0.0179965934804999,0.0246234634330632,-0.00488718072844832,0.0385007501541388,-1.28807570309822,-0.0346367187643131,-0.45605328864899,0.131246329095616,-0.19237400403634,0.212523662908675,-0.195834610219576,0.218068220568308,-0.144566541737974,-1.66057061230412,-0.258931637844361,0.223551136729501,0.183692755988748,0.002001946512623,-0.00542622114530478,0.0194363128909091,0.0445699011453576,-0.04296213047391,-0.0163445945536366,0.249066199377301,0.626220056917201,0.513920904324736,0.303793583929096,0.257264948287137,0.131966473701612,0.289794534439088
"61651",0.543973547873118,0.683123024859673,0.482585823820059,-0.257678602506486,-0.00984666511792903,0.0377804042403077,-0.502247098892023,-0.742538855763,0.142296991578646,0.270320598609359,0.270057422571542,0.444190701679957,0.388646470648101,-1.03789284067033,-0.00495094320064753,0.306728747150548,-0.292113181161372,0.499280782431167,0.323080995564195,0.155018756190701,-0.765091668646536,-0.223707303772031,-0.257527361072394,-0.0255978545115267,0.18522084188303,-0.101477041703714,-0.219036052515245,-0.0386058892888923,-0.801966722984945,0.314735692246657,-0.487592112193764,-0.241260547824806,-0.273887769962863,-0.0356812301466268,0.0686925348311506,-0.0301468279027042,-0.113761373991215,-0.105076194681547,-0.745846501653235,0.26549986283122,0.0479053540451047,-0.195840042055614,0.153151623936101,-0.151876209688075,0.0294289752632951,-0.114099633359811,0.0642685008756179,-0.122226817800062,-0.962417310613663,-0.11249048065126,0.504716212317212,-0.121573950579838,0.0940831087842372,-0.0665373004432992,0.167003193977444,-0.0698930792201979,0.0933940124713101,-0.0874066178802932,-0.927017403139083,-0.346715901617695,0.496372021064651,0.321145267362473,0.250198782199931,0.139916636021534,0.253320265397209
"61701",0.815116085679628,0.950482046881972,0.646091402951994,1.15311510673169,1.25027666337922,1.10159973894467,-0.893357639444154,-0.747402062568456,-0.143694083882076,0.590821437615231,0.230592439194649,0.336688463038504,0.370309160958226,-1.46728325376125,-0.0279089839414203,0.165429255570302,0.100197723612397,-0.414932841550756,-0.656002321463997,-1.04673695901112,-0.00376173333352314,0.148528785849687,-0.00514870880547639,0.00861149133653073,0.0135458377998789,-0.00139384046600393,-0.00515274507426034,-0.010067854844334,-0.00261441326429077,-0.719080766042328,-0.468428078378438,-0.22416486919939,-0.228043282572839,-0.150528097337498,0.16894648221607,-0.103727329216135,-0.110609476924818,-0.0975049734434102,-1.05346405934811,-0.0882328932646498,0.429151449471447,-0.559787809481354,0.167793236088024,-0.22601891201525,0.243671817551878,-0.19999800653801,0.190945356871103,-0.151152851441466,-1.54763775319448,-1.17305748301674,0.237498251888127,-0.27076945647667,0.0073824741322496,-0.0252762600721321,0.0489373127821454,-0.086768429578523,0.11723471756171,-0.0941766318375153,-0.959184821846742,0.684763809223727,0.274438569369359,0.333539089254902,0.228562767153911,0.141272221935249,0.274709545235551
"61751",0.783934717013064,0.956201637194336,0.703226583332552,0.744130177888422,1.0319133132106,0.808641133531341,-1.04011359430088,-0.439133066314833,-0.247436563768819,0.0884386252126143,0.360225059133517,0.385022892625775,0.186305351705199,-1.56128988338727,0.0675778850230532,-0.00607077350589958,-0.830772518547993,-0.280705901069753,-0.485551747586362,-0.594174928081304,-1.01764928146229,0.0626995713103662,0.140968455196788,0.0136958666292883,0.068143413756083,-0.165292142641414,-0.0665237446134042,0.040422889427626,-0.566517369433026,-0.0715799877448639,-0.595049896149485,0.00146882425273101,-0.123512581303322,0.0575039622015121,0.127057780824436,0.0139560745824103,0.0146877874848443,0.00199479544925249,0.0364505792455094,0.574108484286982,0.00514295233923689,-0.81190562975373,0.327341587237894,-0.322056619050259,0.21925249854808,-0.341744143395458,0.229456966429506,-0.249706370433743,-2.29402810576533,-0.137168322624884,0.0480968441541271,0.550819400807045,-0.149724467824245,0.164058124076309,0.190226614814505,-0.0214947488929565,-0.1059069404342,0.0180660975179107,0.162664795303245,0.327168220829037,0.272880636764336,0.340492003269589,0.191669762433262,0.0932597940840488,0.305163184084224
"61801",0.38216764708874,0.733513065899438,0.400626607628137,0.0740570294876751,0.643954680161746,0.619198005291367,-0.661024098698075,-0.38322694212808,0.123638299785302,0.380668180026465,0.0399527459586255,0.322947838052252,1.07399533475406,-1.6351428605468,0.122105731156098,0.0551328871383319,-0.438359637410058,0.282051910531846,-0.068215412841935,0.279217306615061,0.519290959396994,0.411643413970107,0.166552194650797,0.240604632648605,-0.155685237922424,0.153342239181804,0.277096019665979,0.125972929681663,1.69424720401791,0.563071977596769,-0.108065183714008,0.0652192160377716,-0.0393492854566748,-0.0344165884582324,-0.0178987011112298,-0.00284223213893557,-0.00460339987881414,0.0325620557716982,0.0318126815248309,-0.16002038142048,0.747033666886752,-0.570356453001781,0.418175211974293,-0.228983444057441,0.194991360637277,-0.253938955966177,0.229218403593923,-0.156446296838481,-2.16675347854683,-0.938209282324452,0.095387293633046,0.0966564424827406,0.0441931103705276,-0.059337278081691,0.171787429451815,-0.0808361709343546,0.0431668422956647,-0.0483266851987833,-0.557827425951225,0.270835479746362,0.234560822224197,0.305187027298821,0.140848369435963,0.0940948967188819,0.327037047336602
